Level,Date,Time,Source,Event_ID,Task_Category
Information,2020-08-21,12:14:00,Security-SPP,16384,None
Information,2020-08-21,12:14:00,Security-SPP,1003,None
Information,2020-08-21,12:14:00,Security-SPP,1003,None
Information,2020-08-21,12:14:00,Security-SPP,1003,None
Information,2020-08-21,12:11:00,Security-SPP,1003,None
Information,2020-08-21,12:10:00,Security-SPP,1003,None
Information,2020-08-21,12:03:00,Security-SPP,16394,None
Information,2020-08-21,12:03:00,Security-SPP,16384,None
Information,2020-08-21,12:03:00,Security-SPP,16394,None
Information,2020-08-21,12:03:00,gupdate,0,None
Warning,2020-08-21,12:03:00,ESENT,642,General
Warning,2020-08-21,12:03:00,ESENT,642,General
Information,2020-08-21,12:03:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,12:03:00,Winlogon,6000,None
Information,2020-08-21,12:03:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,12:03:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,12:03:00,Winlogon,6003,None
Information,2020-08-21,12:03:00,Winlogon,6000,None
Information,2020-08-21,12:03:00,Winlogon,6000,None
Information,2020-08-21,12:03:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,12:03:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,12:03:00,Desktop Window Manager,9027,None
Information,2020-08-21,12:03:00,AVLogEvent,5008,-1
Information,2020-08-21,12:03:00,Security-SPP,16384,None
Information,2020-08-21,12:03:00,Security-SPP,1003,None
Information,2020-08-21,12:03:00,Security-SPP,1003,None
Information,2020-08-21,12:03:00,Security-SPP,1003,None
Information,2020-08-21,12:03:00,Security-SPP,1003,None
Information,2020-08-21,12:03:00,Security-SPP,1003,None
Information,2020-08-21,12:03:00,Security-SPP,16394,None
Information,2020-08-21,12:03:00,Security-SPP,16384,None
Information,2020-08-21,12:02:00,Security-SPP,16394,None
Information,2020-08-21,12:02:00,gupdate,0,None
Information,2020-08-21,12:02:00,Security-SPP,16384,None
Information,2020-08-21,12:02:00,Security-SPP,16394,None
Information,2020-08-21,12:02:00,Defrag,258,None
Error,2020-08-21,12:02:00,Defrag,264,None
Information,2020-08-21,12:02:00,Defrag,258,None
Error,2020-08-21,12:01:00,Defrag,264,None
Information,2020-08-21,12:01:00,Defrag,258,None
Information,2020-08-21,12:01:00,Defrag,258,None
Information,2020-08-21,12:01:00,Defrag,258,None
Information,2020-08-21,12:01:00,Defrag,258,None
Information,2020-08-21,11:45:00,gupdate,0,None
Information,2020-08-21,11:45:00,Security-SPP,16384,None
Information,2020-08-21,11:45:00,Security-SPP,16394,None
Information,2020-08-21,11:45:00,Security-SPP,16384,None
Information,2020-08-21,11:45:00,Security-SPP,16394,None
Information,2020-08-21,11:44:00,Security-SPP,16384,None
Information,2020-08-21,11:44:00,Security-SPP,1003,None
Information,2020-08-21,11:44:00,Security-SPP,1003,None
Information,2020-08-21,11:44:00,Security-SPP,1003,None
Information,2020-08-21,11:44:00,Security-SPP,1003,None
Information,2020-08-21,11:44:00,Security-SPP,1003,None
Information,2020-08-21,11:44:00,Security-SPP,16394,None
Information,2020-08-21,11:44:00,RestartManager,10001,None
Information,2020-08-21,11:44:00,RestartManager,10000,None
Information,2020-08-21,11:44:00,RestartManager,10001,None
Information,2020-08-21,11:44:00,RestartManager,10000,None
Information,2020-08-21,11:44:00,Security-SPP,16384,None
Warning,2020-08-21,11:44:00,ESENT,642,General
Warning,2020-08-21,11:44:00,ESENT,642,General
Information,2020-08-21,11:44:00,ESENT,330,General
Warning,2020-08-21,11:44:00,ESENT,642,General
Information,2020-08-21,11:44:00,ESENT,326,General
Information,2020-08-21,11:44:00,ESENT,641,General
Information,2020-08-21,11:44:00,ESENT,330,General
Warning,2020-08-21,11:44:00,ESENT,642,General
Information,2020-08-21,11:44:00,ESENT,105,General
Information,2020-08-21,11:44:00,ESENT,302,Logging/Recovery
Information,2020-08-21,11:44:00,ESENT,301,Logging/Recovery
Information,2020-08-21,11:44:00,ESENT,330,General
Warning,2020-08-21,11:44:00,ESENT,642,General
Information,2020-08-21,11:44:00,ESENT,300,Logging/Recovery
Information,2020-08-21,11:44:00,ESENT,102,General
Information,2020-08-21,11:44:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,1003,None
Information,2020-08-21,11:43:00,Security-SPP,16394,None
Information,2020-08-21,11:43:00,AVLogEvent,5008,-1
Information,2020-08-21,11:43:00,Security-SPP,16384,None
Information,2020-08-21,11:43:00,Security-SPP,16394,None
Warning,2020-08-21,11:43:00,ESENT,642,General
Warning,2020-08-21,11:43:00,ESENT,642,General
Information,2020-08-21,11:43:00,gupdate,0,None
Information,2020-08-21,11:43:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,11:43:00,Winlogon,6000,None
Information,2020-08-21,11:43:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,10:32:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,10:32:00,Winlogon,6003,None
Information,2020-08-21,10:05:00,Winlogon,6000,None
Information,2020-08-21,10:05:00,Winlogon,6000,None
Information,2020-08-21,10:05:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,10:05:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-21,10:05:00,Desktop Window Manager,9027,None
Information,2020-08-21,10:05:00,Security-SPP,16384,None
Information,2020-08-21,10:05:00,Security-SPP,16394,None
Information,2020-08-21,10:05:00,Windows Error Reporting,1001,None
Information,2020-08-21,10:05:00,Security-SPP,16384,None
Information,2020-08-21,10:05:00,Security-SPP,16394,None
Information,2020-08-21,10:05:00,gupdate,0,None
Information,2020-08-21,10:05:00,Security-SPP,16384,None
Information,2020-08-21,10:05:00,Security-SPP,16394,None
Information,2020-08-21,10:05:00,gupdate,0,None
Information,2020-08-21,10:05:00,VSS,8224,None
Information,2020-08-21,10:05:00,Security-SPP,16384,None
Information,2020-08-21,10:05:00,Security-SPP,1003,None
Information,2020-08-21,09:50:00,Security-SPP,1003,None
Information,2020-08-21,09:27:00,Security-SPP,1003,None
Information,2020-08-21,09:27:00,Security-SPP,1003,None
Information,2020-08-21,09:27:00,Security-SPP,1003,None
Information,2020-08-21,09:27:00,Security-SPP,16394,None
Information,2020-08-21,09:27:00,AVLogEvent,5008,-1
Information,2020-08-21,09:27:00,Security-SPP,16384,None
Information,2020-08-21,09:27:00,Security-SPP,16394,None
Warning,2020-08-21,09:27:00,ESENT,642,General
Warning,2020-08-21,09:27:00,ESENT,642,General
Information,2020-08-21,09:26:00,ESENT,330,General
Warning,2020-08-21,09:25:00,ESENT,642,General
Information,2020-08-21,09:24:00,ESENT,326,General
Information,2020-08-21,09:23:00,ESENT,641,General
Information,2020-08-21,09:23:00,ESENT,330,General
Warning,2020-08-21,09:22:00,ESENT,642,General
Information,2020-08-21,09:22:00,ESENT,105,General
Information,2020-08-21,09:22:00,ESENT,302,Logging/Recovery
Information,2020-08-21,09:22:00,ESENT,301,Logging/Recovery
Information,2020-08-21,09:22:00,ESENT,330,General
Warning,2020-08-21,09:22:00,ESENT,642,General
Information,2020-08-21,09:22:00,ESENT,300,Logging/Recovery
Information,2020-08-20,23:51:00,ESENT,102,General
Information,2020-08-20,23:51:00,SecurityCenter,15,None
Information,2020-08-20,23:51:00,SecurityCenter,15,None
Information,2020-08-20,23:51:00,SecurityCenter,15,None
Information,2020-08-20,23:51:00,SecurityCenter,15,None
Information,2020-08-20,23:26:00,SecurityCenter,15,None
Information,2020-08-20,22:54:00,SecurityCenter,15,None
Information,2020-08-20,22:54:00,SecurityCenter,15,None
Information,2020-08-20,21:41:00,SecurityCenter,15,None
Error,2020-08-20,21:41:00,SecurityCenter,17,None
Information,2020-08-20,21:41:00,Security-SPP,16384,None
Information,2020-08-20,21:02:00,Security-SPP,16394,None
Warning,2020-08-20,21:02:00,ESENT,642,General
Warning,2020-08-20,18:37:00,ESENT,642,General
Information,2020-08-20,18:18:00,gupdate,0,None
Information,2020-08-20,18:18:00,Security-SPP,16384,None
Information,2020-08-20,17:26:00,Security-SPP,16394,None
Information,2020-08-20,13:41:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-20,13:40:00,Winlogon,6000,None
Information,2020-08-20,12:20:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-20,11:24:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-20,08:59:00,Winlogon,6003,None
Information,2020-08-20,08:59:00,Winlogon,6000,None
Information,2020-08-20,08:59:00,Winlogon,6000,None
Information,2020-08-20,08:59:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-20,08:59:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-20,08:59:00,Desktop Window Manager,9027,None
Information,2020-08-20,08:59:00,Security-SPP,16384,None
Information,2020-08-20,08:59:00,Security-SPP,16394,None
Information,2020-08-20,08:59:00,gupdate,0,None
Information,2020-08-20,08:59:00,gupdate,0,None
Warning,2020-08-20,08:59:00,ESENT,642,General
Information,2020-08-20,08:59:00,AVLogEvent,5008,-1
Information,2020-08-20,08:59:00,Windows Error Reporting,1001,None
Warning,2020-08-20,08:59:00,ESENT,642,General
Information,2020-08-20,08:59:00,Security-SPP,16384,None
Information,2020-08-20,07:45:00,Security-SPP,16394,None
Warning,2020-08-20,07:44:00,ESENT,642,General
Warning,2020-08-20,07:07:00,ESENT,642,General
Information,2020-08-20,07:06:00,ESENT,330,General
Warning,2020-08-20,07:05:00,ESENT,642,General
Information,2020-08-20,07:04:00,ESENT,326,General
Information,2020-08-20,07:04:00,ESENT,641,General
Information,2020-08-20,07:03:00,ESENT,330,General
Warning,2020-08-20,07:03:00,ESENT,642,General
Information,2020-08-20,07:03:00,ESENT,105,General
Information,2020-08-20,07:03:00,ESENT,302,Logging/Recovery
Information,2020-08-20,07:03:00,ESENT,301,Logging/Recovery
Information,2020-08-20,00:01:00,ESENT,330,General
Warning,2020-08-20,00:01:00,ESENT,642,General
Information,2020-08-20,00:01:00,ESENT,300,Logging/Recovery
Information,2020-08-20,00:01:00,ESENT,102,General
Information,2020-08-20,00:01:00,Security-SPP,16384,None
Information,2020-08-19,23:20:00,Security-SPP,16394,None
Information,2020-08-19,22:44:00,Security-SPP,16384,None
Warning,2020-08-19,22:44:00,ESENT,642,General
Warning,2020-08-19,22:40:00,ESENT,642,General
Warning,2020-08-19,22:39:00,ESENT,642,General
Warning,2020-08-19,22:39:00,ESENT,642,General
Warning,2020-08-19,22:39:00,ESENT,642,General
Information,2020-08-19,22:39:00,gupdate,0,None
Information,2020-08-19,22:39:00,Security-SPP,16394,None
Warning,2020-08-19,22:39:00,ESENT,642,General
Information,2020-08-19,22:39:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-19,22:39:00,Winlogon,6000,None
Information,2020-08-19,22:39:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-19,22:39:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-19,22:39:00,Winlogon,6003,None
Information,2020-08-19,22:39:00,Winlogon,6000,None
Information,2020-08-19,22:39:00,Winlogon,6000,None
Information,2020-08-19,22:39:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-19,22:39:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-19,22:39:00,Desktop Window Manager,9027,None
Information,2020-08-19,22:19:00,gupdate,0,None
Warning,2020-08-19,22:13:00,ESENT,642,General
Information,2020-08-19,22:13:00,VSS,8224,None
Information,2020-08-19,22:12:00,Security-SPP,16384,None
Information,2020-08-19,22:12:00,Security-SPP,16394,None
Information,2020-08-19,22:12:00,gupdate,0,None
Warning,2020-08-19,22:12:00,ESENT,642,General
Warning,2020-08-19,22:12:00,ESENT,642,General
Warning,2020-08-19,18:32:00,ESENT,642,General
Warning,2020-08-19,18:32:00,ESENT,642,General
Information,2020-08-19,18:32:00,Security-SPP,16384,None
Information,2020-08-19,18:32:00,Security-SPP,16394,None
Warning,2020-08-19,18:32:00,ESENT,642,General
Information,2020-08-19,18:30:00,VSS,8224,None
Information,2020-08-19,18:30:00,gupdate,0,None
Warning,2020-08-19,18:29:00,ESENT,642,General
Warning,2020-08-19,18:29:00,ESENT,642,General
Warning,2020-08-19,18:29:00,ESENT,642,General
Information,2020-08-19,18:29:00,MsiInstaller,1042,None
Information,2020-08-19,18:29:00,MsiInstaller,1035,None
Information,2020-08-19,18:29:00,MsiInstaller,11728,None
Information,2020-08-19,18:29:00,MsiInstaller,1036,None
Information,2020-08-19,18:29:00,MsiInstaller,1022,None
Information,2020-08-19,18:29:00,AdobeARMservice,0,None
Warning,2020-08-19,18:29:00,ESENT,642,General
Information,2020-08-19,18:26:00,Search,1003,Search service
Warning,2020-08-19,18:25:00,ESENT,642,General
Information,2020-08-19,18:25:00,ESENT,326,General
Information,2020-08-19,18:24:00,ESENT,641,General
Information,2020-08-19,18:24:00,ESENT,330,General
Warning,2020-08-19,18:24:00,ESENT,642,General
Information,2020-08-19,18:23:00,ESENT,105,General
Information,2020-08-19,18:22:00,ESENT,102,General
Information,2020-08-19,18:22:00,ESENT,103,General
Information,2020-08-19,18:22:00,Search,1013,Search service
Warning,2020-08-19,18:22:00,ESENT,642,General
Information,2020-08-19,18:22:00,MsiInstaller,1040,None
Information,2020-08-18,21:12:00,MsiInstaller,1042,None
Information,2020-08-18,21:12:00,MsiInstaller,1035,None
Information,2020-08-18,21:12:00,MsiInstaller,11729,None
Information,2020-08-18,21:12:00,MsiInstaller,1040,None
Information,2020-08-18,21:12:00,MsiInstaller,1042,None
Information,2020-08-18,18:29:00,MsiInstaller,1033,None
Information,2020-08-18,18:29:00,MsiInstaller,11707,None
Information,2020-08-18,18:20:00,AdobeARMservice,0,None
Information,2020-08-18,17:29:00,MsiInstaller,1040,None
Warning,2020-08-18,17:29:00,ESENT,642,General
Warning,2020-08-18,17:29:00,ESENT,642,General
Warning,2020-08-18,17:29:00,ESENT,642,General
Warning,2020-08-18,17:29:00,ESENT,642,General
Warning,2020-08-18,17:29:00,ESENT,642,General
Information,2020-08-18,17:29:00,ESENT,330,General
Warning,2020-08-18,15:32:00,ESENT,642,General
Information,2020-08-18,15:32:00,ESENT,326,General
Information,2020-08-18,15:32:00,ESENT,641,General
Information,2020-08-18,15:32:00,ESENT,330,General
Warning,2020-08-18,15:32:00,ESENT,642,General
Information,2020-08-18,15:32:00,ESENT,105,General
Information,2020-08-18,15:32:00,ESENT,302,Logging/Recovery
Information,2020-08-18,13:55:00,ESENT,301,Logging/Recovery
Information,2020-08-18,13:55:00,ESENT,330,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Information,2020-08-18,13:55:00,ESENT,300,Logging/Recovery
Information,2020-08-18,13:55:00,ESENT,102,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Information,2020-08-18,13:55:00,AVLogEvent,5008,-1
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Information,2020-08-18,13:55:00,Security-SPP,16384,None
Information,2020-08-18,13:55:00,Security-SPP,16394,None
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:55:00,ESENT,642,General
Warning,2020-08-18,13:20:00,ESENT,642,General
Warning,2020-08-18,12:42:00,ESENT,642,General
Warning,2020-08-18,12:41:00,ESENT,642,General
Information,2020-08-18,12:41:00,Security-SPP,16384,None
Information,2020-08-18,12:41:00,Security-SPP,16394,None
Warning,2020-08-18,12:41:00,ESENT,642,General
Warning,2020-08-18,12:41:00,ESENT,642,General
Warning,2020-08-18,12:41:00,ESENT,642,General
Warning,2020-08-18,11:46:00,ESENT,642,General
Warning,2020-08-18,11:45:00,ESENT,642,General
Information,2020-08-18,11:45:00,Security-SPP,16384,None
Information,2020-08-18,11:45:00,gupdate,0,None
Warning,2020-08-18,11:45:00,ESENT,642,General
Warning,2020-08-18,11:45:00,ESENT,642,General
Warning,2020-08-18,11:45:00,ESENT,642,General
Warning,2020-08-18,11:11:00,ESENT,642,General
Warning,2020-08-18,11:10:00,ESENT,642,General
Warning,2020-08-18,11:10:00,ESENT,642,General
Warning,2020-08-18,11:10:00,ESENT,642,General
Information,2020-08-18,11:10:00,Security-SPP,16394,None
Information,2020-08-18,11:10:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-18,11:10:00,Winlogon,6000,None
Information,2020-08-18,11:10:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-18,11:09:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-18,11:09:00,Winlogon,6003,None
Warning,2020-08-18,11:09:00,ESENT,642,General
Warning,2020-08-18,11:09:00,ESENT,642,General
Information,2020-08-18,11:09:00,Winlogon,6000,None
Information,2020-08-18,11:09:00,Winlogon,6000,None
Information,2020-08-18,11:09:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-18,11:08:00,igfxCUIService2.0.0.0,0,None
Information,2020-08-18,10:40:00,Desktop Window Manager,9027,None
Information,2020-08-18,10:39:00,Security-SPP,16384,None
Information,2020-08-18,10:27:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,16394,None
Information,2020-08-18,09:00:00,Security-SPP,16384,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,09:00:00,Security-SPP,1003,None
Information,2020-08-18,08:20:00,Security-SPP,1003,None
Information,2020-08-18,08:20:00,Security-SPP,16394,None
Warning,2020-08-18,08:19:00,ESENT,642,General
Warning,2020-08-18,08:19:00,ESENT,642,General
Warning,2020-08-18,08:17:00,ESENT,642,General
Warning,2020-08-18,08:17:00,ESENT,642,General
Warning,2020-08-18,08:17:00,ESENT,642,General
Warning,2020-08-18,08:17:00,ESENT,642,General
